"pants_num","pants_name","pants_brand","pants_hashtag","pants_starrating","pants_imgUrl","pants_rank","pants_hearts_count"
"1931530","테이퍼드 와이드 원턱 린넨 팬츠_Neutral Gray","LAFUDGESTORE","#테이퍼드#와이드팬츠#린넨팬츠#린넨#원턱팬츠#밴딩팬츠#와이드","4.8","https://image.msscdn.net/images/goods_img/20210430/1931530/1931530_5_500.jpg","4536","4349"
"1573215","Turn me On - MOD7w","MODNINE","#와이드데님#와이드팬츠#청바지#데님#턴미온#워싱진#데님팬츠","4.9","https://image.msscdn.net/images/goods_img/20200901/1573215/1573215_1_500.jpg","4536","12639"
"1423101","1981 BLACK STANDARD3 JEANS [CROP SLIM]","BRANDED","#데님#블랙진#청바지#흑청데님#크롭#크롭진#크롭데님","4.8","https://image.msscdn.net/images/goods_img/20200427/1423101/1423101_1_500.jpg","4536","16023"
"950815","테이퍼드 치노 팬츠 [크림]","MUSINSA STANDARD","#면바지#스트레치#치노팬츠#캐주얼팬츠#면#테이퍼드","4.7","https://image.msscdn.net/images/goods_img/20190212/950815/950815_1_500.jpg","4536","6119"
"1753533","파이어버드 트랙팬츠 - 블랙 / GN3517","ADIDAS","#트랙팬츠#삼선트랙팬츠#삼선팬츠#레귤러핏#재활용소재#팔리오션","4.8","https://image.msscdn.net/images/goods_img/20210119/1753533/1753533_1_500.jpg","4536","11583"
"354782","[섀도우밴딩]롱 와이드 슬랙스 블랙_SS","ADD","#롱#밴딩#세미와이드#슬랙스#와이드#와이드슬랙스#와이드팬츠","4.7","https://image.msscdn.net/images/goods_img/20160518/354782/354782_15_500.jpg","4536","9784"
"1168921","와이드 히든 밴딩 크롭 슬랙스 [블랙]","MUSINSA STANDARD","#루즈핏#밴딩슬랙스#셋업팬츠#와이드핏#정장바지#퍼펙트슬랙스#밴딩#와이드","4.8","https://image.msscdn.net/images/goods_img/20190927/1168921/1168921_4_500.jpg","4536","6233"
"2396607","세미 와이드 치노 팬츠 - 5 COLOR","SUARE","#치노팬츠#코튼팬츠#면바지#캐주얼팬츠#면팬츠#와이드팬츠#와이드핏","4.8","https://image.msscdn.net/images/goods_img/20220303/2396607/2396607_5_500.jpg","4536","3361"
"2028329","스트레이트 데님 팬츠 [워시드 블랙]","MUSINSA STANDARD","#데일리룩#청바지#워싱진#일자데님#레귤러핏#캐주얼팬츠#데님컬렉션#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20210714/2028329/2028329_2_500.jpg","4536","2869"
"1333322","[기모선택] 와이드 스웻 팬츠 (CP0130-1)","CRUMP","#바지#스웻팬츠#와이드팬츠#조거팬츠#트레이닝#트레이닝바지#와이드","4.7","https://image.msscdn.net/images/goods_img/20200304/1333322/1333322_2_500.jpg","4536","13727"
"1014967","1941 OBJECT BLACK JEANS [CROP STRAIGHT]","BRANDED","#데님#블랙진#스트레이트#와이드#청바지#크롭#크롭데님","4.8","https://image.msscdn.net/images/goods_img/20190416/1014967/1014967_4_500.jpg","4536","11093"
"1832529","투턱 와이드 슬랙스 [그레이]","SIGNATURE","#와이드팬츠#와이드#와이드슬랙스#바지#슬랙스#남자슬랙스#팬츠","4.8","https://image.msscdn.net/images/goods_img/20210308/1832529/1832529_1_500.jpg","4536","6144"
"484463","밴딩 와이드 슬랙스 P-035_BG","HALBKREIS","#밴딩슬랙스#밴딩팬츠#슬랙스#와이드#와이드슬랙스#와이드팬츠#출근룩","4.7","https://image.msscdn.net/images/goods_img/20170216/484463/484463_1_500.jpg","4536","7094"
"2384962","와이드핏 조거 트레이닝 팬츠 (멜란지)","BRENSON","#트레이닝세트#와이드#트레이닝팬츠#조거팬츠#와이드팬츠#밴딩팬츠#트레이닝바지","4.7","https://image.msscdn.net/images/goods_img/20220225/2384962/2384962_1_500.jpg","4536","855"
"1929722","[오리지널스]WIDE FIT TWO TUCK SELVAGE DENIM PANTS_INDIGO","BESLOW","#와이드팬츠#청바지#데님#와이드데님#셀비지#MDPICK#하의YOUAREIN","4.8","https://image.msscdn.net/images/goods_img/20210429/1929722/1929722_3_500.jpg","4536","13219"
"1342824","라이트웨이트 테이퍼드 치노 팬츠 [베이지]","MUSINSA STANDARD","#라이트웨이트컬렉션#레귤러핏#면바지#치노팬츠#캐주얼팬츠#면#테이퍼드#베이지#라이트웨이트","4.7","https://image.msscdn.net/images/goods_img/20200310/1342824/1342824_3_500.jpg","4536","1323"
"1642811","헤비웨이트 스웨트 팬츠 [미디엄 그레이]","MUSINSA STANDARD","#맨투맨#츄리닝#스웻#루즈핏#스웨트컬렉션","4.8","https://image.msscdn.net/images/goods_img/20201012/1642811/1642811_1_500.jpg","4536","5748"
"1312040","라이트웨이트 세미 와이드 히든 밴딩 슬랙스 [라이트 베이지]","MUSINSA STANDARD","#라이트웨이트컬렉션#셋업#퍼펙트슬랙스#허리밴딩#정장바지#여름슬랙스#와이드핏#라이트웨이트","4.8","https://image.msscdn.net/images/goods_img/20200219/1312040/1312040_2_500.jpg","4536","3928"
"2211998","DENIM OVERALL","SINOON","","4.9","https://image.msscdn.net/images/goods_img/20211102/2211998/2211998_1_500.jpg","4536","103"
"1282383","W_페이트로 5751 유니섹스 워크웨어 오버핏 그레이 점프수트","MAGOODGAN","#맥우드건와이드팬츠#맥우드건점프수트#오버핏#와이드팬츠#와이드핏#워크웨어#점프수트","4.6","https://image.msscdn.net/images/goods_img/20200129/1282383/1282383_1_500.jpg","4536","314"
"1438594","베를린 P01 로우","PLAC","#생지데님#스트레이트데님#일자청바지#스트레이트핏#데님팬츠#온라인익스클루시브","4.8","https://image.msscdn.net/images/goods_img/20200511/1438594/1438594_4_500.jpg","4536","4935"
"728013","퍼티그 팬츠 [베이지]","MUSINSA STANDARD","#캐주얼#포켓팬츠#슬림#베이지#캐주얼팬츠#무탠픽업","4.7","https://image.msscdn.net/images/goods_img/20180305/728013/728013_4_500.jpg","4536","5678"
"1239615","세미 와이드 히든 밴딩 슬랙스 [그레이]","MUSINSA STANDARD","#루즈핏#밴딩슬랙스#셋업팬츠#와이드핏#정장바지#퍼펙트슬랙스#밴딩#와이드","4.8","https://image.msscdn.net/images/goods_img/20191129/1239615/1239615_3_500.jpg","4536","4813"
"1778219","원턱 와이드 코튼 팬츠 (SAND)","TOFFEE","#코튼팬츠#면바지#토피바지#토피와이드#와이드팬츠#와이드코튼팬츠#치노팬츠","4.8","https://image.msscdn.net/images/goods_img/20210204/1778219/1778219_1_500.jpg","4536","2730"
"1976079","BUCKLE WIDE DENIM PANTS BLACK","AVANDRESS","#와이드팬츠#와이드데님#청바지#여성데님#여자와이드팬츠#데님팬츠#데님","4.7","https://image.msscdn.net/images/goods_img/20210531/1976079/1976079_1_500.jpg","4536","18232"
"1926034","Deep One Tuck Sweat Shorts [Black]","XERO","#숏팬츠#쇼츠#반바지#스웻#스웨트#원턱#버뮤다팬츠","4.9","https://image.msscdn.net/images/goods_img/20210428/1926034/1926034_1_500.jpg","4536","1101"
"2413494","[CONA 9085]+[CONA 9110]","MILLIONCOR","","4.8","https://image.msscdn.net/images/goods_img/20220311/2413494/2413494_1_500.jpg","4536","2762"
"560834","[리뉴얼][패키지] Linen Shorts (6COLOR)","PARTIMENTO","#린넨바지#린넨반바지#반바지#쇼트팬츠#패키지#연말빅세일","4.7","https://image.msscdn.net/images/goods_img/20170519/560834/560834_1_500.jpg","4536","7154"
"1584704","퍼티그 와이드 데님 [오프화이트]","SIGNATURE","#와이드데님#와이드팬츠#와이드#화이트진#와이드크림진#크림진#스트레이트","4.8","https://image.msscdn.net/images/goods_img/20200904/1584704/1584704_1_500.jpg","4536","7196"
"2499174","Cotton Ripstop Wide Pants_QUPNX22405BKX","LUCKYMARCHE","#LU","","https://image.msscdn.net/images/goods_img/20220419/2499174/2499174_1_500.jpg","4536","0"
"2499186","Cotton Ripstop Wide Pants_QUPNX22405BEX","LUCKYMARCHE","#럭키마르쉐팬츠#LUCKY","","https://image.msscdn.net/images/goods_img/20220419/2499186/2499186_1_500.jpg","4536","0"
"2335585","이지 와이드 데님 팬츠 라이트 인디고","GLW","#와이드청바지#루즈핏팬츠#연청#시티보이룩#남자청바지#워싱진#오버핏#와이드데님","4.8","https://image.msscdn.net/images/goods_img/20220127/2335585/2335585_1_500.jpg","4536","1713"
"1391412","Rusty Rose - MOD7s","MODNINE","#데님#와이드#워싱진#청바지","4.8","https://image.msscdn.net/images/goods_img/20200408/1391412/1391412_1_500.jpg","4536","8912"
"1778559","모어 와이드 데님 팬츠 (LIGHT BLUE)","TOFFEE","#데님팬츠#와이드팬츠#청바지#토피바지#와이드데님#와이드#토피와이드","4.8","https://image.msscdn.net/images/goods_img/20210204/1778559/1778559_1_500.jpg","4536","5880"
"1458943","세미 부츠컷 슬랙스 [그레이]","SIGNATURE","#롱#부츠컷#슬랙스#슬렉스#와이드#정장바지#10부","4.7","https://image.msscdn.net/images/goods_img/20200522/1458943/1458943_3_500.jpg","4536","9258"
"880827","와이드핏  슬랙스 [블랙]","SIGNATURE","#긴바지#슬랙스#와이드#와이드슬랙스#와이드팬츠","4.7","https://image.msscdn.net/images/goods_img/20181015/880827/880827_2_500.jpg","4536","7846"
"2159916","깡 스타일리스트 x 플랙 스티즈 K48 딥 워시드","PLAC","#데님팬츠#와이드팬츠#긴바지#데님#남자데님#스트레이트핏#플랙×깡스타일리스트","4.8","https://image.msscdn.net/images/goods_img/20211001/2159916/2159916_4_500.jpg","4536","6313"
"1168907","테이퍼드 히든 밴딩 10부 슬랙스 [블랙]","MUSINSA STANDARD","#정장바지#퍼펙트슬랙스#정장팬츠#기본슬랙스#트라우저#허리밴딩#셋업#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20190927/1168907/1168907_5_500.jpg","4536","11277"
"291498","코튼 카고 레귤러 팬츠 블랙","ACOVER","#면팬츠#조거팬츠#카고팬츠#조거#면바지#팬츠#바지","4.5","https://image.msscdn.net/images/goods_img/20151216/291498/291498_4_500.jpg","4536","12815"
"1567167","휩코드 와이드 히든 밴딩 슬랙스 [블랙]","MUSINSA STANDARD","#폴리팬츠#폴리바지#트라우저#정장바지#수트팬츠#폴리슬랙스#폴리","4.8","https://image.msscdn.net/images/goods_img/20200827/1567167/1567167_2_500.jpg","4536","2724"
"1333324","[기모선택] 와이드 스웻 팬츠 (CP0130)","CRUMP","#바지#스웻팬츠#와이드팬츠#조거팬츠#트레이닝#트레이닝바지","4.7","https://image.msscdn.net/images/goods_img/20200304/1333324/1333324_2_500.jpg","4536","11609"
"2132232","벌룬핏 데님 와이드 팬츠 (G.BLEACH)","TOFFEE","#와이드데님#와이드팬츠#데님팬츠#청바지#벌룬팬츠#토피와이드#벌룬핏","4.8","https://image.msscdn.net/images/goods_img/20210915/2132232/2132232_1_500.jpg","4536","4197"
"2392465","우먼즈 릴렉스드 라운지 스웨트 팬츠 [미디엄 그레이]","MUSINSA STANDARD","#무신사스탠다드우먼즈#우먼즈스웨트컬렉션#스웨트컬렉션#이지웨어#라운지웨어#편한바지#트레이닝복","4.8","https://image.msscdn.net/images/goods_img/20220302/2392465/2392465_1_500.jpg","4536","1451"
"1778301","원턱 와이드 코튼 팬츠 (BEIGE)","TOFFEE","#면바지#코튼팬츠#치노팬츠#토피바지#토피와이드#와이드팬츠#와이드","4.8","https://image.msscdn.net/images/goods_img/20210204/1778301/1778301_1_500.jpg","4536","2347"
"1738189","1820 BLACK STANDARD4 JEANS [CROP STRAIGHT]","BRANDED","#블랙진#청바지#데님#데님팬츠#남성#크롭데님#짱구대디PICK블랙진","4.8","https://image.msscdn.net/images/goods_img/20210106/1738189/1738189_2_500.jpg","4536","7012"
"1582589","와이드 스웨트 조거 팬츠 블랙","PARTIMENTO","#스웨트팬츠#와이드팬츠#팬츠#트레이닝팬츠#조거팬츠#트랙팬츠#바지","4.8","https://image.msscdn.net/images/goods_img/20200903/1582589/1582589_1_500.jpg","4536","3120"
"394942","Stone Worker DS Greyish / NewCrop","PIECE WORKER","#데님#디스트로이드#스톤워커#청바지#크롭#크롭진","4.8","https://image.msscdn.net/images/goods_img/20160812/394942/394942_9_500.jpg","4536","9096"
"1368664","WHITE SPREAD CARPENTER DENIM","MAISON MINED","#다잉데님팬츠#메종미네드20SS#와이드데님#와이드진#절개데님팬츠#카펜터데님팬츠#와이드","4.9","https://image.msscdn.net/images/goods_img/20200326/1368664/1368664_1_500.jpg","4536","11501"
"1224341","1959 VANICE JEANS [WIDE STRAIGHT]","BRANDED","#데님#세미와이드#스트레이트#와이드#와이드데님#크림진","4.9","https://image.msscdn.net/images/goods_img/20191114/1224341/1224341_1_500.jpg","4536","11374"
"552683","1713 slim cutting jeans / 슬림핏 (무릎 / 밑단 컷팅)","86ROAD","#데님#디스트로이드#슬림#컷팅진#청바지#여름청바지#남자청바지","4.7","https://image.msscdn.net/images/goods_img/20170510/552683/552683_13_500.jpg","717","12263"
"1216294","테이퍼드 히든 밴딩 크롭 슬랙스 [차콜 그레이]","MUSINSA STANDARD","#정장바지#퍼펙트슬랙스#정장팬츠#기본슬랙스#트라우저#허리밴딩#셋업","4.8","https://image.msscdn.net/images/goods_img/20191107/1216294/1216294_3_500.jpg","717","4644"
"1817961","와이드 스웨트 팬츠 [미디엄 그레이]","MUSINSA STANDARD","#스웻팬츠#스웨트컬렉션#트레이닝복#편한바지#츄리닝#라운지웨어#이지웨어","4.8","https://image.msscdn.net/images/goods_img/20210226/1817961/1817961_1_500.jpg","717","5424"
"1427074","[패키지]할로우 밴딩 쿨 크롭팬츠 2pack CJLP7378","WV PROJECT","#린넨#린넨팬츠#밴딩#밴딩팬츠#크롭팬츠#테이퍼드핏#패키지","4.7","https://image.msscdn.net/images/goods_img/20200429/1427074/1427074_1_500.jpg","717","4569"
"962130","MNC 트레이닝 스웨트 팬츠 그레이","MINIMALCODE","#밴딩#와이드팬츠#쭈리바지#트레이닝바지#추리닝#트랙팬츠#밴딩팬츠","4.7","https://image.msscdn.net/images/goods_img/20190222/962130/962130_1_500.jpg","717","12694"
"572855","[8187BK] 짐 쇼츠 - 블랙","CHAMPION","#러닝#운동복#트레이닝#트레이닝반바지#트레이닝쇼츠#피트니스쇼츠","4.6","https://image.msscdn.net/images/goods_img/20170608/572855/572855_2_500.jpg","717","4855"
"1747038","로고 트레이닝 팬츠 - 그레이:실버 / H37071","ADIDAS","#삼선팬츠#로고팬츠#트레이닝팬츠#트랙팬츠#조거팬츠#밴딩팬츠#3ST","4.8","https://image.msscdn.net/images/goods_img/20210113/1747038/1747038_4_500.jpg","717","26420"
"1322221","레귤러 핏 데님 팬츠 [라이트 인디고]","MUSINSA STANDARD","#데님컬렉션#워싱진#청바지#캐주얼팬츠#레귤러진#기본데님#정호연PICK#유아인착장상품","4.8","https://image.msscdn.net/images/goods_img/20200225/1322221/1322221_2_500.jpg","717","15507"
"880826","와이드핏  슬랙스 [그레이]","SIGNATURE","#긴바지#슬랙스#슬렉스#와이드#와이드슬랙스#와이드팬츠","4.7","https://image.msscdn.net/images/goods_img/20181015/880826/880826_3_500.jpg","717","9330"
"1736087","와이드핏 트레이닝 스웨트 팬츠 (멜란지)","BRENSON","#트레이닝세트#팬츠#바지#와이드#트레이닝팬츠#밴딩팬츠#기모","4.8","https://image.msscdn.net/images/goods_img/20210105/1736087/1736087_3_500.jpg","717","3339"
"2330460","와이드 테이퍼드 치노 팬츠 (라이트 카키)","NODE ARCHIVE","#면팬츠#셋업#남자치노#밴딩팬츠#치노팬츠#팬츠#면바지","4.9","https://image.msscdn.net/images/goods_img/20220126/2330460/2330460_1_500.jpg","717","3068"
"2060743","와이드 에센셜 베이직 밴딩 슬랙스 블랙","GLW","#밴딩슬랙스#와이드슬랙스#밴딩팬츠#와이드팬츠#남자슬랙스#세미와이드#남자바지","4.8","https://image.msscdn.net/images/goods_img/20210812/2060743/2060743_3_500.jpg","717","2042"
"2044142","투턱 와이드 데님팬츠 크림화이트","ORDERPLEASE","#와이드팬츠#와이드데님#화이트진#투턱팬츠#코튼팬츠#크림진#벌룬팬츠","4.9","https://image.msscdn.net/images/goods_img/20210729/2044142/2044142_7_500.jpg","717","2581"
"763136","유틸리티 쇼츠 [카키]","MUSINSA STANDARD","#반바지#벨티드팬츠#아웃도어#올데이쇼츠#하프팬츠#쇼츠컬렉션","4.8","https://image.msscdn.net/images/goods_img/20180424/763136/763136_6_500.jpg","717","3145"
"2184088","Banding One Tuck Wide Denim Pants - Black","NOT4NERD","#청바지#와이드데님#데님팬츠#와이드팬츠#밴딩팬츠#원턱팬츠#벌룬팬츠","4.8","https://image.msscdn.net/images/goods_img/20211018/2184088/2184088_4_500.jpg","717","5875"
"1867555","Clean Deep One Tuck Denim Pants [Indigo]","XERO","#딥원턱팬츠#와이드팬츠#와이드#팬츠#턱팬츠#퓨어데님#생지데님","4.9","https://image.msscdn.net/images/goods_img/20210329/1867555/1867555_1_500.jpg","717","5495"
"2131950","와이드 데님 팬츠 (R.BLACK)","TOFFEE","#토피와이드#토피바지#와이드팬츠#와이드데님#데님팬츠#청바지#와이드","4.8","https://image.msscdn.net/images/goods_img/20210915/2131950/2131950_1_500.jpg","717","4000"
"1832530","투턱 와이드 슬랙스 [블랙]","SIGNATURE","#와이드팬츠#와이드#와이드슬랙스#바지#슬랙스#남자슬랙스#팬츠","4.8","https://image.msscdn.net/images/goods_img/20210308/1832530/1832530_2_500.jpg","717","6929"
"2320471","Instant Karma - MOD1w","MODNINE","#와이드데님#와이드팬츠#와이드청바지#데님팬츠#데님#중청#남자청바지","4.9","https://image.msscdn.net/images/goods_img/20220121/2320471/2320471_1_500.jpg","717","2986"
"1736088","와이드핏 트레이닝 스웨트 팬츠 (블랙)","BRENSON","#트레이닝세트#바지#팬츠#와이드#트레이닝팬츠#와이드팬츠#기모","4.8","https://image.msscdn.net/images/goods_img/20210105/1736088/1736088_3_500.jpg","717","3554"
"763137","유틸리티 쇼츠 [베이지]","MUSINSA STANDARD","#반바지#벨티드팬츠#아웃도어#올데이쇼츠#하프팬츠#쇼츠컬렉션","4.8","https://image.msscdn.net/images/goods_img/20180424/763137/763137_4_500.jpg","717","2930"
"1168923","스키니 히든 밴딩 크롭 슬랙스 [블랙]","MUSINSA STANDARD","#밴딩슬랙스#슬림핏#정장바지#퍼펙트슬랙스#트라우저#셋업","4.8","https://image.msscdn.net/images/goods_img/20190927/1168923/1168923_4_500.jpg","717","6292"
"1246217","[테이퍼드핏]CHARMING BLUE CHIP","86ROAD","#레직기#와이드#청바지#크롭페이퍼드#테이퍼드","4.7","https://image.msscdn.net/images/goods_img/20191206/1246217/1246217_7_500.jpg","717","6417"
"1801820","스웨트 팬츠 [멜란지 라이트 그레이]","MUSINSA STANDARD","#스웨트컬렉션#트레이닝복#이지웨어#운동복#원마일웨어#스웻팬츠#라운지웨어#무탠픽업","4.7","https://image.msscdn.net/images/goods_img/20210218/1801820/1801820_1_500.jpg","717","2548"
"1271471","리얼 와이드 히든 밴딩 슬랙스 [더스티 베이지]","MUSINSA STANDARD","#루즈핏#밴딩슬랙스#셋업팬츠#와이드핏#정장바지#퍼펙트슬랙스#밴딩#와이드#베이지#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20200115/1271471/1271471_3_500.jpg","717","4370"
"962116","MNC 트레이닝 스웨트 팬츠 블랙","MINIMALCODE","#밴딩#와이드팬츠#쭈리바지#트레이닝#추리닝#셋업#팬츠","4.7","https://image.msscdn.net/images/goods_img/20190222/962116/962116_1_500.jpg","717","10636"
"1885433","[패키지] UTILITY TASLAN SHORT PANTS (9 COLORS) [LRPMCPH702M]","GROOVE RHYME","#팬츠#바지#쇼츠#쇼트팬츠#하프팬츠#반바지#밴딩팬츠#패키지#베이직하프팬츠","4.8","https://image.msscdn.net/images/goods_img/20210407/1885433/1885433_3_500.jpg","717","4335"
"1753536","[스탠다드]ONE TUCK CURVED JEAN_IVORY","BESLOW","#데님#데님팬츠#청바지#와이드데님#와이드팬츠#와이드#셀럽픽","4.9","https://image.msscdn.net/images/goods_img/20210119/1753536/1753536_4_500.jpg","717","11786"
"1155289","레귤러 핏 치노 팬츠 [라이트 그레이]","MUSINSA STANDARD","#레귤러핏#면바지#치노팬츠#캐주얼팬츠#면#슬림#무탠픽업","4.7","https://image.msscdn.net/images/goods_img/20190917/1155289/1155289_1_500.jpg","717","2122"
"1200735","1957 OX JEANS [WIDE STRAIGHT]","BRANDED","#와이드데님","4.9","https://image.msscdn.net/images/goods_img/20191024/1200735/1200735_2_500.jpg","717","11339"
"2449595","[SET] (써머) 스웨트 트레이닝 에센셜 반바지","CODEGRAPHY","#반바지#바지#트레이닝팬츠#트레이닝바지#트레이닝#스웻팬츠#트레이닝반바지","4.8","https://image.msscdn.net/images/goods_img/20220328/2449595/2449595_2_500.jpg","717","1472"
"1216293","테이퍼드 히든 밴딩 크롭 슬랙스 [네이비]","MUSINSA STANDARD","#정장바지#퍼펙트슬랙스#정장팬츠#기본슬랙스#트라우저#허리밴딩#셋업","4.8","https://image.msscdn.net/images/goods_img/20191107/1216293/1216293_4_500.jpg","717","3952"
"25868","M0096 슬림핏 미니멀 인디고 데님","MODIFIED","#데님#생지#슬림#슬림진#와이드#진#청","4.8","https://image.msscdn.net/images/prd_img/20121105/25868/detail_25868_1_500.jpg","717","5312"
"2384960","와이드핏 조거 트레이닝 팬츠 (블랙)","BRENSON","#트레이닝세트#조거팬츠#트레이닝팬츠#트레이닝바지#와이드팬츠#바지#밴딩팬츠","4.7","https://image.msscdn.net/images/goods_img/20220225/2384960/2384960_1_500.jpg","717","539"
"896527","테이퍼드 밴딩 기모 10부 슬랙스 [블랙]","MUSINSA STANDARD","#스트레치#정장#퍼팩트슬랙스#밴딩#테이퍼드#퍼펙트슬랙스","4.6","https://image.msscdn.net/images/goods_img/20181101/896527/896527_5_500.jpg","717","8947"
"1736561","Deep One Tuck Sweat Pants [Oatmeal]","XERO","#스웨트팬츠#스웻팬츠#와이드팬츠#원턱팬츠#트레이닝팬츠#팬츠#바지","4.9","https://image.msscdn.net/images/goods_img/20210105/1736561/1736561_1_500.jpg","717","4242"
"1292228","와이드 스웨트팬츠 블랙","GAKKAI UNIONS","#스웨트팬츠#와이드#와이드팬츠#일자#트레이닝#팬츠#기모","4.8","https://image.msscdn.net/images/goods_img/20200205/1292228/1292228_3_500.jpg","717","14110"
"1920011","one tuck denim shorts indigo washed","UNIFORM BRIDGE","#반바지#데님반바지#캐리오버","4.8","https://image.msscdn.net/images/goods_img/20210426/1920011/1920011_1_500.jpg","717","6996"
"2326443","(22SS) 2 TONE ARCH SWEAT PANTS GRAY","YALE","#로고#아이비리그","4.7","https://image.msscdn.net/images/goods_img/20220125/2326443/2326443_1_500.jpg","717","2139"
"1340016","스티치 포인트 데님 팬츠 블랙","RDVZ","#스티치#와이드데님#청바지#흑청#데님#디스진","4.9","https://image.msscdn.net/images/goods_img/20200306/1340016/1340016_1_500.jpg","717","11625"
"1272785","사인 로고 스웻 팬츠 블랙","WHATITISNT","#사인로고#라운지웨어#원마일웨어","4.8","https://image.msscdn.net/images/goods_img/20200116/1272785/1272785_1_500.jpg","717","14899"
"1975901","SL01 시밀러 린넨 데님 와이드 팬츠 (LIGHT BLUE)","TOFFEE","#여름청바지#여름바지#캐주얼팬츠#와이드팬츠#와이드데님#여름데님#토피바지","4.8","https://image.msscdn.net/images/goods_img/20210531/1975901/1975901_1_500.jpg","717","4324"
"2133305","DENIM WORK PANTS (L.DENIM)","WKNDRS","#위캔더스×올가구스캔들#카고팬츠#캐주얼팬츠#와이드#바지#코튼팬츠#남성팬츠","4.9","https://image.msscdn.net/images/goods_img/20210915/2133305/2133305_2_500.jpg","717","3112"
"1885345","3S 에센셜 숏 팬츠 - 블랙 / GK9988","ADIDAS","#에센셜숏츠#에센셜쇼츠#삼선숏팬츠#삼선반바지#3ST#반바지#에센셜반바지#에어로레디#친환경","4.9","https://image.msscdn.net/images/goods_img/20210407/1885345/1885345_2_500.jpg","717","3655"
"2353003","밴딩 실루엣 팬츠 모카베이지","BEARDED KID","#밴딩슬랙스#슬랙스#팬츠#남자슬랙스#테이퍼드핏#와이드팬츠#밴딩팬츠","4.9","https://image.msscdn.net/images/goods_img/20220210/2353003/2353003_2_500.jpg","717","788"
"803598","[세트상품]린넨 9부 와이드 밴딩 팬츠","ACOVER","#리넨#린넨바지#린넨와이드팬츠#린넨팬츠#9부팬츠#패키지#린넨","4.7","https://image.msscdn.net/images/goods_img/20180620/803598/803598_4_500.jpg","717","8465"
"1457274","TE 유틸리티 숏 팬츠 - 블랙 / FJ4065","REEBOK","#경량반바지#경량쇼츠#운동복#트레이닝#트레이닝반바지#트레이닝쇼츠#피트니스쇼츠","4.6","https://image.msscdn.net/images/goods_img/20200521/1457274/1457274_3_500.jpg","717","4925"
"988717","라운지 스웨트 팬츠 [블랙]","MELANGE MASTER","#라운지팬츠#무지스웨트#세트업#스웨트팬츠#스웻팬츠#트레이닝팬츠","4.7","https://image.msscdn.net/images/goods_img/20190320/988717/988717_2_500.jpg","717","6738"
"1219189","Night Rain - MOD7 crop","MODNINE","#나이트레인#데님#블랙진#와이드핏#청바지#크롭진","4.8","https://image.msscdn.net/images/goods_img/20191111/1219189/1219189_1_500.jpg","717","11236"
"1110819","1938 NEW FLIGHT JEANS [CROP STRAIGHT]","BRANDED","#데님#데님팬츠#스트레이트#와이드#크롭#크롭진#크롭데님","4.8","https://image.msscdn.net/images/goods_img/20190806/1110819/1110819_1_500.jpg","717","9795"
"1231413","테이퍼드 히든 밴딩 크롭 슬랙스 [다크 그레이]","MUSINSA STANDARD","#정장바지#퍼펙트슬랙스#정장팬츠#기본슬랙스#트라우저#허리밴딩#셋업#무탠픽업","4.8","https://image.msscdn.net/images/goods_img/20191120/1231413/1231413_3_500.jpg","717","4447"
"1595607","세미와이드 카고조거 스토퍼 Black","SEVENSELAH","#조거팬츠#트랙팬츠#세미와이드#카고팬츠#밴딩팬츠#스토퍼조거팬츠#카고조거","4.9","https://image.msscdn.net/images/goods_img/20200910/1595607/1595607_2_500.jpg","717","13145"
"2192777","Blue Specter - MOD7w","MODNINE","#21FW컬렉션","4.9","https://image.msscdn.net/images/goods_img/20211021/2192777/2192777_2_500.jpg","717","4352"
"1786750","51015 KURABO ROCKSTAR JEANS [WIDE STRAIGHT]","BRANDED","#바지#데님#청바지#팬츠#데님팬츠#와이드데님#프리미엄라인","4.9","https://image.msscdn.net/images/goods_img/20210209/1786750/1786750_1_500.jpg","717","6318"
"703957","#0085 greysh blue crop jeans","FATALISM","#페이탈","4.7","https://image.msscdn.net/images/goods_img/20180125/703957/703957_40_500.jpg","717","10062"
"917606","커츠 B30 워시드","PLAC","#중청#크롭진#테이퍼드진#테이퍼드팬츠#청바지#온라인익스클루시브","4.7","https://image.msscdn.net/images/goods_img/20181204/917606/917606_11_500.jpg","717","7567"
"957881","3-스트라이프 트레이닝 팬츠 - 와인 / CM1410","ADIDAS","#삼선팬츠#조거#조거팬츠#트랙팬츠#트레이닝팬츠#면#밴딩#패턴","4.7","https://image.msscdn.net/images/goods_img/20190219/957881/957881_6_500.jpg","717","15886"
"707797","옆 트임 세미 와이드 슬랙스 블랙","ESN","#세미와이드#스트레이트#와이드슬랙스#TR","4.5","https://image.msscdn.net/images/goods_img/20180201/707797/707797_2_500.jpg","717","6525"
"882461","M#1666 ambition grey slim jeans","MODIFIED","#데님#슬림#슬림핏워시드데님#와이드#진#청#청바지","4.7","https://image.msscdn.net/images/goods_img/20181016/882461/882461_1_500.jpg","717","9736"
"1763288","노이 커츠 P03 라이트 워시드","PLAC","#청바지#데님팬츠#남자청바지#연청#슬림핏#워싱진#온라인익스클루시브","4.8","https://image.msscdn.net/images/goods_img/20210126/1763288/1763288_3_500.jpg","717","2786"
